Latitude,Longitude,Ba,Cr,Cu,Mn,Ni,V,Zn,As,Bi,Co,Mo,Pb,Sb,Sn,U,Label
53.5754496,-7.7987,79.3,16.75,17.75,862,24.8,24.7,95.3,6.96,0.0875,8.11,1.55,21.9,0.498,0.83,0.953,C1
53.3350699,-7.7740921,75.8,27.8,19.8,1060,42.4,27.9,113,14.4,0.1555,12.9,1.36,32.9,0.598,0.63,1.025,C1
53.2242753,-8.1660597,36.5,14.95,15.2,700,19.05,22.1,51.3,5.07,0.0881,7.7,1.26,14.75,0.223,0.67,1.03,C1
53.5986424,-7.7051405,218,15,25.8,322,16,21,110,5.14,0.0714,4.26,0.58,26.9,0.318,0.44,0.845,C1
53.8342051,-7.7395594,61.9,13.65,15.75,152,10.35,19.5,36.5,5.3,0.0673,3.87,0.56,17.2,0.275,0.63,0.617,C1
53.7548472,-7.4951998,46.7,27.1,19.55,480,27.6,34.4,76.6,5.51,0.0869,7.43,1.85,22.7,0.413,1.07,1.215,C1
53.7420532,-7.5662512,57.7,21.2,15.3,658,19.2,30.9,72.1,4.58,0.0686,6.12,1.53,17.5,0.321,0.55,0.785,C1
53.7245693,-7.4661731,45.9,21,11.7,201,21,28.1,57.2,3.32,0.0654,4.79,0.77,14.25,0.304,0.52,0.88,C1
53.3324524,-7.6856375,349,25.5,19.25,509,41.7,39.2,72.9,19.75,0.117,12.3,1.45,28.4,0.375,0.55,3.13,C1
53.653673,-7.5376379,44.9,18.9,15.85,518,22.6,36.1,78.2,5.67,0.0736,6.12,1.75,17.25,0.424,0.56,0.962,C1
53.1844177,-7.8054899,94.7,18.15,28.1,386,28.1,22.2,73.4,8.94,0.0978,5.86,0.8,20.6,0.589,0.38,1.22,C1
53.350422,-7.5677928,82.1,20.6,24.9,1020,40.2,24,114,13.1,0.111,10.6,1.07,27.6,0.576,1,0.898,C1
53.8661246,-6.7615134,96.9,30.4,29.8,1530,23.2,72.3,97.1,6.95,0.1965,18.45,2.14,24.3,0.307,1.09,0.562,C1
53.7192942,-7.5233761,37.1,22.4,13.5,379,20.9,34.6,87.1,6.64,0.081,5.9,1.7,21.1,0.418,0.61,0.816,C1
53.1114027,-7.1451858,65.1,19.35,21,925,32.9,23.4,100,8.44,0.1005,8.25,1.29,24.6,0.468,0.72,0.566,C1
53.6307393,-8.6758518,21.5,9.19,19.4,152.5,8.09,13.7,29.2,5.52,0.0604,2.08,0.43,12.65,0.176,0.46,0.893,C1
53.7826825,-7.5568813,46.5,39.7,23.1,714,32.8,55.8,106.5,10.25,0.144,12.65,1.97,20.2,0.416,1.03,2.04,C1
53.111602,-8.9086351,56.1,24.7,20.2,1210,29.1,32.9,72,17.05,0.1505,5.93,0.88,22.1,0.548,0.81,1.195,C1
53.422393,-7.6566205,270,24.5,16.2,1250,42,29.7,121,12.05,0.123,11.25,1.47,33.8,0.66,0.62,1.16,C1
53.4027369,-7.6576659,140,21.9,24.7,1265,36.1,26,110.5,12.55,0.1175,10.65,1.2,37.5,0.79,0.62,1.075,C1
53.7056208,-7.4930035,35.9,22.2,16.55,411,24.6,35.1,75.5,5.64,0.0797,6.38,1.35,17.85,0.452,0.62,1.035,C1
53.7772977,-7.5835585,57.3,32.5,30,657,27.5,35.5,78.9,7.08,0.0924,8.16,1.78,15.25,0.559,0.79,1.17,C1
53.6289512,-7.5386492,83.1,25.4,17.7,327,27.5,34.8,95.9,5.05,0.099,6.24,0.75,19.8,0.429,0.77,1.045,C1
53.3987216,-7.3899548,68.6,21.4,28.6,1070,38,29.5,121,11.15,0.1675,9.34,1.65,27.2,0.536,0.93,1.03,C1
53.8340798,-7.5325983,59.2,109.5,48.1,793,66,88.2,78.6,5.5,0.0786,16.2,0.44,20.5,0.415,0.89,0.929,C1
53.7576149,-7.4445432,75.4,44.4,32.6,569,38.8,44.5,81,5.42,0.1005,10.3,1.15,16.15,0.277,0.77,0.844,C1
53.667361,-7.461375,39.1,21.3,16.25,265,22,36.8,66.6,5.04,0.0816,5.36,1.56,17.55,0.468,0.83,1.065,C1
53.4672902,-7.3632078,55.6,22.3,17.1,1390,44.9,29.3,148.5,8.71,0.1455,8.22,1.66,22.9,0.63,0.71,0.978,C1
53.75611,-7.4693357,70.5,31.2,16.1,531,28.3,37.8,80.8,6.02,0.1085,7.13,1.26,16.7,0.384,0.71,1.09,C1
53.3300043,-7.6029106,104,19.95,20.7,1045,37.1,21.8,110,16.65,0.1395,10.9,1.08,34.6,0.631,0.75,1.11,C1
53.7836193,-7.4670464,124,43.6,33,907,33.8,49.5,80.7,5.05,0.1225,10.45,0.91,19.2,0.279,1.53,0.978,C1
53.5347252,-6.6847128,97.3,26.2,19.35,1145,36.4,42.4,106.5,10.05,0.1195,10.05,2.39,24.8,0.878,0.75,1.505,C1
53.3157961,-7.5994116,80.1,18.3,11.95,754,26.4,24.5,90.3,13.55,0.1025,7.93,1.68,26,0.443,0.57,0.78,C1
53.8592997,-6.6809325,75.3,41.8,32.7,785,47.6,62.9,90.8,11.15,0.138,16.1,3.1,23.4,0.637,0.82,1.555,C1
53.6906798,-7.4994802,38.7,22.1,14.05,439,28,36,72.3,5.69,0.0803,7.1,1.85,15.8,0.491,0.67,0.876,C1
53.147735,-7.1723979,69,17,12.85,904,25.1,21,78.8,10.2,0.0974,7.1,0.95,26,0.422,1.14,0.884,C1
53.3334885,-7.5712063,94.2,22,18.5,1105,35.9,27.8,98.7,13.55,0.124,11.65,1.27,29.2,0.568,0.7,1.025,C1
53.7822516,-7.4371331,163,40.7,37.2,788,38.1,45.9,121,8.82,0.1205,11.05,0.83,31.3,0.518,1.61,0.866,C1
53.7957993,-7.5217191,61.2,46.8,17.45,707,41.3,40.3,123.5,10.55,0.17,13.05,1.87,20.8,0.287,0.99,1.16,C1
53.6141899,-7.6291664,66.4,17.9,14.2,983,20.5,25.2,91.4,6.45,0.0852,8,1.66,20.1,0.481,0.86,0.782,C1
53.7972088,-7.59453,106.5,83.4,12.95,265,53.4,61.9,51.3,5.66,0.0806,11.75,0.93,14.9,0.603,0.8,0.922,C1
53.7593497,-7.5641775,33.5,20.8,24.5,234,27.4,48,85,4.97,0.074,4.55,3.45,11.75,0.55,0.69,1.13,C1
53.2903032,-7.6014646,56.2,19.4,27.2,933,35.9,22.5,89.6,12.15,0.122,10.5,0.95,24.5,0.496,0.68,0.879,C1
53.6729741,-7.5023533,29.5,19.05,9.52,166,12.3,34.1,46.7,3.97,0.0734,2.47,1.25,13.5,0.291,0.57,0.809,C1
53.3434766,-7.6561593,303,25.5,47.6,611,42.2,40.5,151.5,10.45,0.1395,9.33,0.61,28.8,0.647,0.61,2.08,C1
53.6671017,-7.529866,38.1,16.4,9.42,186,14.5,29.4,51.4,6.33,0.0718,3.19,1.12,15.3,0.317,0.55,1.395,C1
53.3484165,-7.6847243,115.5,31.6,19.8,981,53.3,29.1,126,11.95,0.1495,14.7,1.39,25,0.405,0.83,0.791,C1
53.7815193,-7.529861,103,47.9,22.4,289,43.2,46.7,102.5,6.4,0.148,9.19,0.92,20.9,0.403,1.11,2.52,C1
53.6923815,-7.4375767,43.7,25.2,13.95,332,22.4,36.1,84.1,4.61,0.083,5.48,1.19,16.3,0.433,0.63,0.872,C1
53.7966474,-7.4899173,89,48.8,29.9,207,35.4,48.5,49.5,2.63,0.126,6.6,0.34,11.2,0.205,0.9,1.1,C1
53.3336319,-7.6243566,117,20.5,13.3,1075,31.6,21.4,113.5,12.95,0.1235,9.89,1.03,33.5,0.421,0.62,0.726,C1
53.3854556,-7.6294908,126.5,24.5,17.8,1060,37.9,29.5,119.5,9.58,0.1195,13.1,1.86,29.9,0.433,0.64,0.974,C1
53.6547351,-7.5044589,43,21.6,14.15,408,16.35,42.1,71.9,3.79,0.0759,4.92,1.48,14.7,0.326,0.58,0.807,C1
53.3125381,-7.6582536,80.7,20.7,12.2,877,30.9,24.8,100.5,11.55,0.1025,10.25,1.12,28.7,0.362,0.59,0.926,C1
53.7265359,-7.5914691,51.2,28,18.7,623,30.3,34.1,109.5,4.47,0.1615,8.28,1.19,16.1,0.317,0.68,1,C1
53.7829464,-7.5027811,98.5,48,19,981,35.8,43.3,127.5,9.84,0.164,13,1.44,24.3,0.36,1.27,1.31,C1
53.7038528,-7.5818772,75.8,26.8,15.95,335,23.2,37.1,59.5,3.68,0.1045,4.97,0.55,18.6,0.287,0.63,1.985,C1
53.722064,-7.4933812,45,21.4,14.15,165,20.5,29.5,54.3,2.73,0.0677,4.13,0.8,13.05,0.27,0.52,1.43,C1
53.6889463,-7.4724214,46.7,24.6,14,544,28.1,42.5,74,5.82,0.0813,7.52,1.57,16.15,0.459,0.8,1.14,C1
53.523953,-7.1462769,63.3,21.8,21.1,1320,39.2,29.5,119,8.02,0.1235,10.9,1.27,30,0.73,0.83,1.14,C1
53.4671715,-7.2599892,26.3,15.05,14.15,240,15.65,25,64.7,5.44,0.1105,3.92,0.9,15.4,0.327,0.56,0.718,C1
53.6834228,-7.3196912,44.3,27.5,12.95,549,24.3,33.7,73.7,4.28,0.0833,6.74,0.98,26.5,0.309,1.3,1.16,C1
53.4556033,-7.5328696,66.8,24.6,17.9,1450,53.6,27.2,107.5,8.44,0.143,12.4,1.18,37.4,0.418,1.01,0.778,C1
53.6320481,-7.4410858,39.3,23.6,13.05,297,23.1,38.3,82.9,5.48,0.1045,6.02,1.73,14.6,0.447,1.04,0.934,C1
53.488474,-7.6556494,117,25.3,20.4,1835,51.5,30.3,151.5,12.85,0.122,12.4,1.46,30.5,0.459,0.84,0.721,C1
53.647609,-7.4726205,50.1,23.7,17.25,518,27.9,46.4,94.7,5.57,0.0983,6.29,2.14,17.3,0.688,0.67,0.924,C1
53.8956361,-6.7378831,87.5,28,24.7,362,17.25,39.7,51.1,7.58,0.1665,7.98,3.25,22.1,0.371,0.96,2.48,C1
53.7046222,-7.8994737,51.9,21.9,18.3,1040,25.7,28.6,93.6,7.76,0.1235,9.46,1.31,24.6,0.368,0.65,0.996,C1
53.6348561,-7.4677456,92.4,27.6,12.8,309,26.6,48.3,141.5,10.2,0.0958,6.1,1.25,27.3,0.631,0.7,1.43,C1
53.2208122,-8.197994,35.3,14.8,8.32,56.9,20.6,19.7,56.2,12.95,0.0898,4.82,1.37,15,0.206,0.69,2.13,C1
53.4458151,-9.0293806,101,42,31.2,900,41.2,53,108.5,13.6,0.164,9.61,0.74,34.5,0.577,1.05,1.57,C1
53.4683852,-7.6233927,84.8,30.4,20.1,1190,53.9,37.2,124,11.6,0.1275,12.9,1.45,22.4,0.566,0.65,1.055,C1
53.5134879,-7.5648526,84.1,30,19.25,2040,53.9,35.9,116.5,13.45,0.163,13.5,1.41,22.1,0.519,0.99,1.115,C1
53.595089,-9.1917142,68.9,21.6,10.55,702,19.4,28.5,73.8,6.75,0.104,6.83,0.63,25,0.214,0.53,0.894,C1
53.5107548,-7.7166042,78.4,17.4,13.55,1570,22.4,26.6,87.6,6.95,0.0802,7.62,0.87,17.3,0.361,0.56,0.836,C1
53.5265604,-7.4098163,54.9,24.2,21.2,799,49.3,39,115,9.26,0.1575,11.6,1.92,16.4,0.603,0.69,1.015,C1
53.417405,-7.5677299,69.1,21.4,13.45,1225,34.9,28.8,113.5,8.73,0.11,9.96,1.18,19.85,0.375,0.71,0.591,C1
53.5422487,-7.3815413,36.4,15.25,12.2,124,12.45,29.9,116,7.39,0.1075,2.76,1.28,18.95,0.26,0.64,2.1,C1
53.4714247,-7.5257535,49.3,22.7,19,1165,37.9,28.4,110.5,7.99,0.169,10.85,1.24,19.15,0.373,0.63,0.916,C1
53.5066193,-7.6273941,97.3,19.4,11.8,541,23.1,20.9,80.9,6.86,0.0986,7.87,1.28,21.4,0.32,0.59,1.035,C1
53.5073534,-7.5367615,80.8,22.1,22.9,1480,51.6,29.7,136,8.96,0.136,12.7,1.31,23.5,0.527,0.9,0.698,C1
53.4743877,-7.5934303,78.9,22.7,13.85,1525,35.4,28.2,178,10.4,0.124,10.85,1.29,29.3,0.432,0.7,0.584,C1
53.6378785,-8.0568761,90.2,21.3,30.3,915,17.9,28.1,57.4,10.1,0.0793,5.73,0.65,20.2,0.437,0.9,0.979,C1
53.7079174,-8.1971048,45.2,25.2,15.2,785,25.5,36.6,74.1,11.3,0.103,10.15,1.54,21.4,0.341,0.66,1.09,C1
53.7248968,-7.9858972,403,17.6,15.35,51.4,15.95,23.6,31.1,7.13,0.0537,3.43,0.34,28.2,0.164,0.44,2.8,C1
53.526003,-7.5291394,68.9,25.7,17.7,1535,42.8,37,113.5,8.76,0.1465,13.2,1.89,20.9,0.43,0.76,1.08,C1
53.593593,-7.2917616,42.8,12.45,13.5,1030,15.3,22.1,66.6,5.6,0.0718,4.74,1.87,15.75,0.513,0.62,3.38,C1
53.5069492,-7.4718375,63.7,24.3,21.8,1505,47.9,35,138,9.14,0.116,11.5,1.8,20.9,0.728,0.72,1.27,C1
53.5253012,-7.5066053,46.9,31.2,18.25,773,42.3,43.2,84.8,7.73,0.127,10.35,1.84,15.35,0.522,1.1,1.345,C1
53.401345,-7.6165586,142.5,23.4,13.3,1065,31.3,33.4,114,9.97,0.1085,11.55,1.34,34,0.507,0.64,0.823,C1
53.6102111,-7.6861293,140,22.2,24.9,1175,40.9,28.5,152.5,8.69,0.146,11.15,1.45,35.1,0.606,0.68,1.04,C1
53.4934885,-7.620428,76.7,24.5,14.45,797,35.8,29.7,108,8.88,0.1075,10.95,1.5,23.8,0.375,0.68,0.904,C1
53.5262234,-7.3857254,47.5,23.2,20.4,567,35.5,34.9,79.5,7.33,0.1165,8.36,1.69,18.8,0.682,0.79,1.565,C1
53.6546516,-7.3417827,55.7,19.55,16.9,977,23,30,107.5,4.28,0.0935,5.86,2.67,14.55,0.435,0.76,1.045,C1
53.2181759,-8.1103481,36,17.6,7.43,365,16.55,21.6,48.4,4.08,0.0704,4.4,0.6,12.1,0.115,0.86,0.884,C1
53.5087791,-7.6523649,114,26.9,19.65,874,35.2,30,130.5,10.65,0.1115,11.1,1.26,38.2,0.461,1.13,1.14,C1
53.6318075,-8.9500194,41.3,19.85,20.7,327,22.1,30,60.7,5.92,0.202,5.6,1.29,13.1,0.23,1.19,1.48,C1
53.6347064,-7.5039984,78.6,19.2,9.85,184.5,14.65,28.8,62.1,5.3,0.0661,3.55,0.7,15.45,0.292,0.54,0.792,C1
53.5131429,-7.4091889,55.7,26.6,19.3,958,40.1,38.4,114,6.82,0.117,10.15,1.68,15.75,0.395,0.79,0.892,C1
53.4686322,-7.5062544,62.4,24.4,13.6,1520,32.8,35,113,8.16,0.115,11.2,1.38,21.3,0.34,0.92,0.971,C1
53.8653557,-6.6998803,70.4,29.1,22.9,522,24.9,48.6,80.1,8.36,0.121,11.45,4.07,21.9,0.515,0.85,1.875,C1
53.5281193,-7.707878,213,31,14.6,232,25.8,33.3,92.5,5.3,0.1345,7.07,0.39,23.3,0.211,0.92,1.335,C1
53.4935984,-7.5681451,70.8,27.7,25.7,1840,56.7,32.9,124,8.2,0.1625,14.3,1.39,20.7,0.429,0.71,1.005,C1
53.6334961,-7.7494911,154.5,16.55,16.2,340,12.4,20.3,79.8,6.91,0.0667,4.83,0.99,22.3,0.34,0.77,1.285,C1
53.4399056,-7.5939706,69.4,24,15.8,1325,39.7,36,131,10.05,0.12,11.45,1.82,28.1,0.474,0.96,0.782,C1
53.6272511,-6.8986346,92.6,25.1,21.7,881,35.2,32.9,99.2,7.48,0.1,10.05,2.25,32.5,0.726,1.25,0.997,C1
53.6354399,-7.31416,44.6,16,11.9,695,24.8,22.6,97.6,5.18,0.0789,5.11,1.2,21.9,0.53,0.68,1.22,C1
53.4392927,-7.617902,99.8,24.7,13.85,1125,41,35.6,125.5,12.65,0.146,12.15,1.57,27.2,0.374,0.64,0.754,C1
53.8598744,-6.7419697,62.2,28.3,17.05,1080,14.85,59.4,66.4,6.85,0.1555,15.05,3.78,21.3,0.3,0.8,1.09,C1
53.599583,-7.344845,53.3,21.7,18.9,460,33.2,32.1,90.3,6.82,0.1085,7.45,1.15,15.55,0.516,0.53,1.23,C1
53.6873682,-7.2593101,44.6,23.4,32,726,26.2,30.4,97.1,7.11,0.109,7.71,1.14,22.7,0.406,0.72,1.72,C1
53.145714,-7.2149555,169,11.1,15.85,371,19.85,15.5,76,12.3,0.085,5.26,0.66,28.3,0.534,2.12,3.88,C1
53.4539919,-7.3238778,34.3,17.95,10.1,304,21.4,26.7,77.2,6.69,0.1245,5.72,0.78,16.4,0.307,0.58,0.766,C1
53.4383806,-8.1586158,34.1,22.3,20.5,1275,24.5,31.3,74,10.75,0.12,8.74,0.9,19.35,0.426,0.54,0.917,C1
53.1275944,-7.1809117,55.4,14.95,13.45,820,23,18,73.7,7.73,0.0994,6.77,0.76,21.7,0.332,0.85,0.771,C1
53.5580131,-7.6872707,103,26.2,13.3,440,26.6,25.8,75.2,8.95,0.1195,7.85,1.06,17.55,0.256,0.6,0.926,C1
53.6869042,-7.2894994,76.1,26.5,13.8,359,20.8,34.6,102,5.55,0.107,5.35,0.61,23.6,0.219,0.94,2.54,C1
53.5125131,-7.5889954,93.3,30.6,21,2880,76.1,37.9,132.5,9.37,0.2,18.1,1.38,23.3,0.409,0.74,0.782,C1
53.5650252,-7.3298495,32.7,14.95,16.95,317,17.45,25.8,76.5,7.64,0.158,5.09,1.3,21.7,0.455,0.74,1.085,C1
53.6001887,-7.4810361,105.5,25.5,27.7,1235,44,35.8,141,8.64,0.119,10.9,1.13,23.5,0.404,0.95,0.87,C1
53.1846608,-7.5646009,54.5,15.8,12.25,1065,31.2,21.2,80.4,9.98,0.102,8.57,1.09,19.8,0.413,0.55,0.782,C1
53.5834566,-7.3114844,31.2,15.1,10.25,563,10.4,27.5,43.7,4.42,0.0792,4.44,0.97,17.15,0.304,0.56,1.455,C1
53.1967304,-7.5752067,43.9,13.65,8.37,877,19.2,19.2,54,6.71,0.089,6.71,1.03,15.55,0.293,0.45,0.776,C1
53.8745698,-6.7772284,122,62,32,450,43.1,80.5,91.8,6.24,0.182,14.3,1.4,26.2,0.349,1.21,1.37,C1
53.6168153,-7.288139,45.1,15.95,15.35,1010,27.9,27.9,123,5.09,0.069,7.35,1.22,16.35,0.441,0.59,1.33,C1
53.5749567,-8.9458312,38.2,22,25.2,91.2,21.7,32.9,47,5.95,0.1205,3.66,0.55,19.45,0.208,1.08,1.02,C1
53.1299595,-7.4141622,85.4,7.99,6.55,690,5.66,14.8,26.2,5.53,0.0736,2.61,0.56,14.6,0.39,0.54,0.83,C1
53.8239514,-6.6295295,127.5,38.1,36.7,972,74.3,52,114,12.15,0.17,16.65,1.88,39.8,1.01,0.72,1.225,C1
53.487634,-9.1652886,75.3,35.7,11.75,567,30.6,43.8,75.7,7.29,0.1445,7.74,1.5,24.5,0.266,0.72,1.415,C1
53.6874955,-7.376265,48.4,25.7,15.75,761,29.7,30.6,81.7,5.58,0.1135,8.19,2.02,15.5,0.349,0.71,0.956,C1
53.7613731,-7.2576133,86.4,33.8,18.5,2870,42.1,51.4,129,8.54,0.137,10.95,1.14,26.3,0.479,0.8,0.877,C1
53.1667056,-7.6188644,72.5,15.6,12.55,1110,23.5,20.5,80.5,12.55,0.0997,7.38,1.17,20.9,0.631,0.75,0.906,C1
53.27012,-7.5114389,77.9,26.6,18,916,44.5,34.5,134,11.2,0.138,11.95,1.66,35.5,0.529,0.73,0.681,C1
53.4190631,-8.8182367,29.6,18.2,15.9,592,17.1,30.2,47.6,3.46,0.0685,4.47,0.86,11.3,0.209,0.44,1.06,C1
53.5256766,-7.5687987,66.7,25.3,14.5,1235,38.9,31.2,107.5,8.74,0.12,11.65,1.74,20.9,0.441,0.71,0.826,C1
53.2202323,-7.5667401,55.7,18,11.45,957,29.4,22.5,71.3,10.3,0.1095,8.21,1.12,17.55,0.501,0.53,0.892,C1
53.5048106,-9.1647046,88.5,36.9,21.1,607,41.9,52.7,82.4,11.05,0.155,8.36,1.59,30.4,0.434,0.81,1.775,C1
53.7209019,-7.2298631,48.9,26.2,31.4,1350,34.9,38.7,163.5,9.19,0.1055,7.92,1.97,20.9,0.52,0.64,1.705,C1
53.7430294,-7.2522836,72.8,34.7,40.1,2070,40.8,43.2,177.5,11.75,0.135,8.21,2.23,25,0.536,0.93,2.06,C1
53.5623471,-7.4358787,45.1,27.6,22,708,45.5,45.8,106,9,0.149,11.6,2,15.75,0.716,0.74,1.32,C1
53.1683919,-7.5655582,104,18.75,16.55,808,21.6,32,107.5,15.05,0.1045,5.86,1.35,22.9,0.63,0.77,1.495,C1
53.6168612,-7.2330589,42,15,10.95,590,17.5,24.9,78.9,4.46,0.0965,4.71,1.23,16.85,0.353,0.52,0.749,C1
53.5264124,-9.1553296,78.3,34.8,18.4,758,39.9,49.2,75.3,12.2,0.171,7.41,1.79,30.2,0.433,0.9,1.54,C1
53.545876,-7.4957608,68.1,30.8,17.55,1150,42.9,36.4,143.5,8.09,0.1265,12.2,1.54,27.9,0.421,0.73,1,C1
53.669494,-7.1723701,22.3,13.15,18.35,154,10.8,18.4,46.3,4.14,0.103,2.25,0.57,19.65,0.304,0.94,1.025,C1
53.1275169,-7.4463582,148,10.15,7.59,423,7.51,8.6,22.1,3.11,0.0654,2.4,0.27,12.2,0.553,0.29,1.985,C1
53.2768925,-7.6515077,73.7,22.5,12.75,1020,35.8,31.8,95.1,15.55,0.1205,9.96,1.41,25.3,0.538,0.74,1.1,C1
53.6330537,-7.4146336,37.5,20.1,12.95,243,16.2,36.5,75.1,4.91,0.0982,4.71,1.32,17.7,0.349,1.16,0.962,C1
53.5438874,-8.6185787,4,0.75,2.05,18.6,1.47,1.6,7,0.84,0.0219,0.316,0.3,4.49,0.074,0.12,0.54,C1
53.2901809,-7.4687435,98.6,19.55,11.75,429,21.7,24.7,82.5,6.8,0.11,6.35,1.05,21.6,0.22,0.54,1.01,C1
53.6319628,-7.3800175,54.2,20.7,23.6,553,27.4,33.1,113.5,6.3,0.1115,8.78,1.91,17.05,0.452,0.95,4.81,C1
53.6992258,-7.2263075,24.5,19.35,10.85,571,18.9,27.6,82.3,5.18,0.0911,6.17,0.91,21.4,0.345,0.59,1.2,C1
53.6948881,-6.5265673,161,36.1,29,1285,43.2,54.9,111.5,12.35,0.144,12.3,2.81,31.5,0.945,1.23,1.59,C1
53.6008659,-7.421106,47.1,21.5,27.1,664,40.8,33.8,99.4,10.15,0.137,9.43,1.71,17.45,0.565,0.6,1.905,C1
53.4542666,-8.6483759,17.8,11.35,35.7,341,11.8,17.9,40.7,7.15,0.0703,3.33,0.58,14.35,0.303,0.5,1.16,C1
53.3600577,-8.5840126,22.2,9.8,25.9,33.3,12.45,15.8,22.9,3.44,0.0865,2.47,0.51,16.85,0.208,0.57,1.525,C1
53.1649564,-8.7642952,20.9,14.4,7.12,209,21.1,21.1,30,5.13,0.0852,4.61,0.49,13.55,0.249,0.34,1.02,C1
53.6191642,-7.470754,158,30,16.7,113.5,31.5,43.2,81,11.05,0.101,6.63,0.7,19.45,0.535,0.7,3.66,C1
53.4021565,-8.7690192,35.5,21.4,22.4,465,30.3,33.6,57.5,7.42,0.0874,8.26,1.01,14.3,0.307,0.73,1.515,C1
53.7552707,-6.5562021,172.5,48.2,18.25,585,41.5,57.5,76.4,17.85,0.1955,14.25,0.86,23.4,0.68,0.93,1.115,C1
53.1489807,-7.8295338,57.4,19.35,10.9,981,26.5,25.8,83.6,11.45,0.0984,8.08,1.16,25.9,0.37,0.66,0.863,C1
53.1478408,-7.6316755,82.5,15.8,17.6,1010,22.6,17.7,86.1,11.1,0.1245,8.32,0.78,25.7,0.924,0.62,1.44,C1
53.1845308,-7.5992157,33.8,9.6,6.79,159,9.01,12.6,34.8,3.96,0.0854,2.58,0.42,11.4,0.167,0.42,0.727,C1
53.5596631,-7.3464131,31.1,13.05,13.9,260,10.25,22.1,56.5,4.59,0.0908,3.52,0.87,16.15,0.314,0.59,1.025,C1
53.5785741,-7.2984745,59.5,25.6,31.6,426,40.5,30.8,126,7.2,0.081,6.67,1.8,19.45,0.606,0.93,6.82,C1
53.2041009,-7.5966086,38.3,13.25,7.12,79.8,18.15,15.6,46.4,3.72,0.0756,4.14,0.39,16.05,0.209,0.51,0.548,C1
53.5981988,-7.4421675,75.3,24.7,18,796,33.8,37.2,133,12.3,0.1445,9.97,1.6,21.7,0.565,0.84,1.135,C1
53.135415,-7.8584985,67.1,17.3,12.65,1145,29.2,23.1,71,13.65,0.1085,7.95,1.11,26.4,0.477,0.86,0.81,C1
53.131604,-7.4758569,299,8.91,3.07,217,4.29,12.6,15.4,2.51,0.057,2.05,0.19,11.9,0.435,0.38,1.145,C1
53.2040223,-7.6219303,50.2,18.55,11.45,880,32.7,23.9,67.7,9.59,0.109,8.94,1.1,17.8,0.499,0.56,1.22,C1
53.5790367,-7.444609,70.7,31.6,27.2,1275,62.6,51.7,122,14.55,0.15,15,2.79,18.55,0.954,0.69,1.105,C1
53.6194605,-7.2635226,31.1,11.75,14.5,416,17.2,19.5,48.8,4.53,0.0675,4.85,1.14,19.6,0.404,0.44,3.47,C1
53.1959212,-8.822227,34.3,23,12.1,1010,25,34.4,70.7,11.1,0.1095,5,1.05,19.2,0.489,0.5,1.055,C1
53.7087626,-7.3476769,49,31.4,16.15,562,27.2,38.6,92.7,5.92,0.143,7.25,1.54,18.65,0.348,0.74,1.38,C1
53.7389288,-7.2304427,62.5,32.4,12.75,1625,36.9,35.3,117.5,9.1,0.1265,8.86,2.16,24.3,0.517,0.67,1.245,C1
53.2176391,-8.84914,60.3,26.9,26,872,31.3,31.9,81,14.2,0.1725,8.36,1.02,23.2,0.475,0.74,1.04,C1
53.7067747,-7.3724666,48.6,28.1,16.15,504,31.6,37.4,77.5,5.69,0.1,8.38,1.25,17.6,0.357,0.67,0.928,C1
53.4830358,-9.1851674,56.3,31.7,9.16,565,21.4,35.3,79.2,6.3,0.1245,6.36,0.86,25.3,0.206,0.65,0.951,C1
53.8863814,-7.6559269,171,44.3,21.9,437,35.6,48.5,68.9,5.36,0.1075,12.1,0.49,19.05,0.242,0.99,1.04,C1
53.2622412,-7.6588948,59,17.5,10.05,515,25,22.6,75.4,9.32,0.0954,7.08,1.72,19.2,0.301,0.49,0.718,C1
53.6468134,-7.3780756,39.7,16.7,11.4,707,16.25,31.9,77.4,4.72,0.0985,6.53,2.26,19.75,0.428,0.59,1.775,C1
53.6181287,-7.4425695,51.5,22.4,19.2,731,34.6,33.4,140,10.35,0.1335,9.75,1.84,24.1,0.665,0.71,1.06,C1
53.4690392,-8.6244926,14.6,7.02,16.7,90.2,5.61,13.6,29.3,3.95,0.0937,1.295,0.68,8.96,0.177,0.35,0.769,C1
53.704857,-7.255732,51.5,24.1,12.2,817,27.1,34.2,97.7,6.29,0.088,6.39,0.96,22.4,0.416,0.67,1.54,C1
53.1493495,-7.4736827,213,7.45,8.02,1265,4.2,9.2,41.4,5.69,0.0671,2.93,0.43,11.1,0.779,0.42,0.907,C1
53.4362633,-7.498535,82.2,23.2,29.4,1750,47.6,31.2,135.5,11.55,0.1755,11.95,1.6,28.7,0.643,1.08,1.11,C1
53.3859202,-7.5049584,76,22.4,25,923,40.3,27.5,122,10.35,0.1275,11.4,1.22,31.3,0.625,1.04,0.799,C1
53.3638428,-7.4493362,102.5,19.05,9.48,313,22.5,22,74.6,4.88,0.1035,5.91,0.54,25.7,0.287,0.59,1.05,C1
53.1891866,-7.4187255,61.4,10.2,13.6,265,19.55,11.8,53.9,7.67,0.0836,4.71,0.57,16.55,0.416,0.54,1.72,C1
53.4375247,-7.3910991,67.3,19.75,13.3,315,28.5,27.6,78.5,6.37,0.1055,6.29,0.62,17.85,0.415,0.53,1.44,C1
